0.621133787	0.502132	0.3												
235.279093	0.409252	23.1												
235.6883447	0.458594	23.2												
236.1469388	0.484717	23.3												
236.6316553	0.461497	24.1												
237.0931519	0.476009	24.2												
237.569161	0.420862	24.3												
237.9900227	0.432472	25.1												
238.4224943	0.444082	25.2												
238.866576	0.481814	25.3												
239.34839	0.484717	26.1												
239.8331066	0.435374	26.2												
240.2684807	0.478912	26.3												
240.7473923	0.452789	27.1												
241.2001814	0.484717	27.2												
241.684898	0.467302	27.3												
242.1521995	0.441179	28.1												
242.5933787	0.446984	28.2												
243.0403628	0.420862	28.3												
243.4612245	0.423764	29.1												
243.8849887	0.452789	29.2												
244.3377778	0.507937	29.3												
244.8457143	0.44873	30.1												
245.2944444	0.422018	30.2												
245.7164626	0.467302	30.3												
246.1837642	0.403447	31.1												
246.5872109	0.464399	31.2												
247.05161	0.461497	31.3												
247.5131066	0.415057	32.1												
247.9281633	0.420862	32.2												
248.3490249	0.441224	32.3												
248.7902494	0.429524	33.1												
249.2197732	0.464399	33.2												
249.6841723	0.455692	33.3												
250.1398639	0.429569	34.1												
250.5694331	0.409252	34.2												
250.9786848	0.391837	34.3												
251.3705215	0.496327	35.1												
251.8668481	0.467302	35.2												
252.3341497	0.464399	35.3												
252.7985488	0.449887	36.1												
253.2484354	0.383129	36.2												
253.6315646	0.400544	36.3												
254.0321088	0.487619	37.1												
254.5197279	0.487619	37.2												
255.0073469	0.457914	37.3												
255.4652608	0.450567	38.1												
255.9158277	0.454558	38.2												
256.3703855	0.398776	38.3												
256.769161	0.476009	39.1												
257.2451701	0.446984	39.2												
257.6921542	0.467302	39.3												
258.1594558	0.458594	40.1												
258.6180499	0.412154	40.2												
259.0302041	0.458594	40.3												
259.4887982	0.441179	41.1												
259.9299773	0.441179	41.2												
260.3711565	0.444082	41.3												
260.8152381	0.441179	42.1												
261.2564172	0.432608	42.2												
261.6890249	0.435238	42.3												
262.124263	0.449887	43.1												
262.5741497	0.431179	43.2												
263.0053288	0.448277	43.3												
263.4536054	0.435374	44.1												
263.8889796	0.417959	44.2												
264.3069388	0.435374	44.3												
264.7423129	0.435374	45.1												
265.1776871	0.394739	45.2												
265.5724263	0.449887	45.3												
266.0223129	0.449887	46.1												
266.4721995	0.391837	46.2												
266.8640363	0.429569	46.3												
267.2936054	0.442358	47.1												
267.7359637	0.413878	47.2												
268.1498413	0.435374	47.3												
268.5852154	0.420748	48.1												
269.0059637	0.40356	48.2												
269.4095238	0.417959	48.3												
269.827483	0.432063	49.1												
270.2595465	0.403855	49.2												
270.6634014	0.417959	49.3												
271.0813605	0.461497	50.1												
271.5428571	0.377324	50.2												
271.9201814	0.432472	50.3												
272.3526531	0.41381	51.1												
272.7664626	0.395986	51.2												
273.162449	0.409252	51.3												
273.5717007	0.432472	52.1												
274.0041723	0.371519	52.2												
274.3756916	0.441179	52.3												
274.8168707	0.413968	53.1												
275.230839	0.39873	53.2												
275.6295692	0.388934	53.3												
276.0185034	0.438277	54.1												
276.45678	0.383129	54.2												
276.8399093	0.351202	54.3												
277.1911111	0.476009	55.1												
